,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
44,2021-11-26,53412.88647822264,53131.2833769265,53664.3068274387,53412.88647822264,53412.88647822264,-6.85214668165057,-6.85214668165057,-6.85214668165057,-6.85214668165057,-6.85214668165057,-6.85214668165057,0.0,0.0,0.0,53406.034331540985
45,2021-11-29,53341.66970099069,53075.3951896368,53632.90087992901,53341.66970099069,53341.66970099069,8.896050975998685,8.896050975998685,8.896050975998685,8.896050975998685,8.896050975998685,8.896050975998685,0.0,0.0,0.0,53350.56575196669
46,2021-11-30,53317.93077524671,53061.06117857722,53598.19257119643,53317.93077524671,53317.93077524671,5.267833943250612,5.267833943250612,5.267833943250612,5.267833943250612,5.267833943250612,5.267833943250612,0.0,0.0,0.0,53323.19860918996
47,2021-12-01,53294.191849423165,53003.03180465976,53548.98568923146,53294.191849423165,53294.191849423165,-13.776401599023995,-13.776401599023995,-13.776401599023995,-13.776401599023995,-13.776401599023995,-13.776401599023995,0.0,0.0,0.0,53280.41544782414
48,2021-12-02,53270.45292359963,52992.02923088341,53540.92401607374,53270.45292359963,53270.45292359963,2.151815347893381,2.151815347893381,2.151815347893381,2.151815347893381,2.151815347893381,2.151815347893381,0.0,0.0,0.0,53272.60473894752
49,2021-12-06,53175.49722030547,52903.14647973164,53437.72776670513,53175.49722030547,53175.49722030547,8.896050976034307,8.896050976034307,8.896050976034307,8.896050976034307,8.896050976034307,8.896050976034307,0.0,0.0,0.0,53184.39327128151
50,2021-12-07,53151.75829448193,52881.25753974163,53433.17173379252,53151.75829448193,53151.75829448193,5.2678339433421515,5.2678339433421515,5.2678339433421515,5.2678339433421515,5.2678339433421515,5.2678339433421515,0.0,0.0,0.0,53157.02612842527
51,2021-12-08,53128.01936865839,52860.708463847484,53409.84816825679,53128.01936865839,53128.01936865839,-13.776401599008322,-13.776401599008322,-13.776401599008322,-13.776401599008322,-13.776401599008322,-13.776401599008322,0.0,0.0,0.0,53114.24296705938
52,2021-12-09,53104.280442834846,52810.452369770115,53369.23737893923,53104.280442834846,53104.280442834846,2.151815347898863,2.151815347898863,2.151815347898863,2.151815347898863,2.151815347898863,2.151815347898863,0.0,0.0,0.0,53106.432258182744
53,2021-12-10,53080.541517011305,52799.48049732913,53349.29211665011,53080.541517011305,53080.541517011305,-6.852146681643028,-6.852146681643028,-6.852146681643028,-6.852146681643028,-6.852146681643028,-6.852146681643028,0.0,0.0,0.0,53073.68937032966
54,2021-12-13,53009.32473954069,52745.88161012242,53281.72320688489,53009.32473954069,53009.32473954069,8.896050976069935,8.896050976069935,8.896050976069935,8.896050976069935,8.896050976069935,8.896050976069935,0.0,0.0,0.0,53018.22079051676
55,2021-12-14,52985.585789085904,52730.648870815035,53233.49015394901,52985.585789085904,52985.585789085904,5.2678339433024925,5.2678339433024925,5.2678339433024925,5.2678339433024925,5.2678339433024925,5.2678339433024925,0.0,0.0,0.0,52990.85362302921
56,2021-12-15,52961.84683863113,52679.146760213014,53214.094569373614,52961.84683863113,52961.84683863113,-13.776401599015433,-13.776401599015433,-13.776401599015433,-13.776401599015433,-13.776401599015433,-13.776401599015433,0.0,0.0,0.0,52948.07043703211
57,2021-12-16,52938.107888176346,52687.29228455849,53191.826380762264,52938.107888176346,52938.107888176346,2.151815347904343,2.151815347904343,2.151815347904343,2.151815347904343,2.151815347904343,2.151815347904343,0.0,0.0,0.0,52940.25970352425
58,2021-12-17,52914.36893772156,52644.148284011164,53177.87366752731,52914.36893772156,52914.36893772156,-6.852146681657795,-6.852146681657795,-6.852146681657795,-6.852146681657795,-6.852146681657795,-6.852146681657795,0.0,0.0,0.0,52907.5167910399
59,2021-12-20,52843.15208635722,52583.728332959545,53115.085059289486,52843.15208635722,52843.15208635722,8.896050976011658,8.896050976011658,8.896050976011658,8.896050976011658,8.896050976011658,8.896050976011658,0.0,0.0,0.0,52852.04813733324
60,2021-12-21,52819.41313590245,52558.41092043847,53071.270782970314,52819.41313590245,52819.41313590245,5.267833943301534,5.267833943301534,5.267833943301534,5.267833943301534,5.267833943301534,5.267833943301534,0.0,0.0,0.0,52824.68096984575
61,2021-12-22,52795.67418544767,52517.56790898335,53063.52612773534,52795.67418544767,52795.67418544767,-13.776401599022545,-13.776401599022545,-13.776401599022545,-13.776401599022545,-13.776401599022545,-13.776401599022545,0.0,0.0,0.0,52781.897783848646
62,2021-12-23,52771.93523959676,52513.1411663704,53043.940784490485,52771.93523959676,52771.93523959676,2.151815347882594,2.151815347882594,2.151815347882594,2.151815347882594,2.151815347882594,2.151815347882594,0.0,0.0,0.0,52774.08705494464
63,2021-12-24,52748.19629374584,52472.88856259525,53017.896772283166,52748.19629374584,52748.19629374584,-6.852146681635485,-6.852146681635485,-6.852146681635485,-6.852146681635485,-6.852146681635485,-6.852146681635485,0.0,0.0,0.0,52741.3441470642
64,2021-12-27,52676.979456193076,52417.979651997826,52965.56172733227,52676.979456193076,52676.979456193076,8.896050976047283,8.896050976047283,8.896050976047283,8.896050976047283,8.896050976047283,8.896050976047283,0.0,0.0,0.0,52685.87550716913
65,2021-12-28,52653.24051034216,52392.43800858774,52916.676188890444,52653.24051034216,52653.24051034216,5.267833943315672,5.267833943315672,5.267833943315672,5.267833943315672,5.267833943315672,5.267833943315672,0.0,0.0,0.0,52658.50834428548
66,2021-12-29,52629.50156449124,52339.22424625934,52890.3450850055,52629.50156449124,52629.50156449124,-13.776401599029658,-13.776401599029658,-13.776401599029658,-13.776401599029658,-13.776401599029658,-13.776401599029658,0.0,0.0,0.0,52615.72516289221
67,2021-12-30,52605.76261864032,52317.2439784721,52867.01753336367,52605.76261864032,52605.76261864032,2.1518153478857185,2.1518153478857185,2.1518153478857185,2.1518153478857185,2.1518153478857185,2.1518153478857185,0.0,0.0,0.0,52607.914433988204
68,2021-12-31,52582.02367278941,52287.08285839497,52830.88242390239,52582.02367278941,52582.02367278941,-6.852146681650254,-6.852146681650254,-6.852146681650254,-6.852146681650254,-6.852146681650254,-6.852146681650254,0.0,0.0,0.0,52575.171526107755
69,2022-01-03,52510.80683523665,52248.917851464816,52800.231591304626,52510.80683523665,52510.80683523665,8.896050976039472,8.896050976039472,8.896050976039472,8.896050976039472,8.896050976039472,8.896050976039472,0.0,0.0,0.0,52519.70288621269
70,2022-01-04,52498.15013889299,52217.39571192608,52762.31883964812,52498.15013889299,52498.15013889299,5.267833943353414,5.267833943353414,5.267833943353414,5.267833943353414,5.267833943353414,5.267833943353414,0.0,0.0,0.0,52503.417972836345
71,2022-01-05,52485.49344254933,52217.92963399307,52747.53643013245,52485.49344254933,52485.49344254933,-13.776401599013983,-13.776401599013983,-13.776401599013983,-13.776401599013983,-13.776401599013983,-13.776401599013983,0.0,0.0,0.0,52471.717040950316
72,2022-01-06,52472.83674620566,52188.84109798797,52748.01115876135,52472.83674620566,52472.83674620566,2.1518153478935558,2.1518153478935558,2.1518153478935558,2.1518153478935558,2.1518153478935558,2.1518153478935558,0.0,0.0,0.0,52474.98856155355
73,2022-01-07,52460.18004986201,52185.43292247105,52744.74487736169,52460.18004986201,52460.18004986201,-6.852146681665021,-6.852146681665021,-6.852146681665021,-6.852146681665021,-6.852146681665021,-6.852146681665021,0.0,0.0,0.0,52453.32790318034
74,2022-01-10,52422.209960831016,52164.312722532246,52689.17628437442,52422.209960831016,52422.209960831016,8.896050976028144,8.896050976028144,8.896050976028144,8.896050976028144,8.896050976028144,8.896050976028144,0.0,0.0,0.0,52431.106011807045
75,2022-01-11,52409.55326448735,52141.17845965371,52675.457401823536,52409.55326448735,52409.55326448735,5.2678339433137555,5.2678339433137555,5.2678339433137555,5.2678339433137555,5.2678339433137555,5.2678339433137555,0.0,0.0,0.0,52414.821098430664
76,2022-01-12,52396.89656814369,52141.28596974716,52648.24554326174,52396.89656814369,52396.89656814369,-13.776401599021096,-13.776401599021096,-13.776401599021096,-13.776401599021096,-13.776401599021096,-13.776401599021096,0.0,0.0,0.0,52383.12016654467
77,2022-01-13,52384.239871800026,52119.49171085302,52670.71547746754,52384.239871800026,52384.239871800026,2.1518153478966795,2.1518153478966795,2.1518153478966795,2.1518153478966795,2.1518153478966795,2.1518153478966795,0.0,0.0,0.0,52386.39168714792
78,2022-01-14,52379.341063556625,52123.505074158435,52661.19733425456,52379.341063556625,52379.341063556625,-6.852146681658777,-6.852146681658777,-6.852146681658777,-6.852146681658777,-6.852146681658777,-6.852146681658777,0.0,0.0,0.0,52372.488916874965
79,2022-01-17,52364.64463882644,52114.09069061794,52634.931934912645,52364.64463882644,52364.64463882644,8.89605097601682,8.89605097601682,8.89605097601682,8.89605097601682,8.89605097601682,8.89605097601682,0.0,0.0,0.0,52373.54068980245
80,2022-01-18,52359.745830583044,52111.56082711638,52636.97598299481,52359.745830583044,52359.745830583044,5.2678339432740975,5.2678339432740975,5.2678339432740975,5.2678339432740975,5.2678339432740975,5.2678339432740975,0.0,0.0,0.0,52365.01366452632
81,2022-01-19,52354.84702233965,52064.32271802547,52590.08095204951,52354.84702233965,52354.84702233965,-13.776401599017603,-13.776401599017603,-13.776401599017603,-13.776401599017603,-13.776401599017603,-13.776401599017603,0.0,0.0,0.0,52341.07062074063
82,2022-01-20,52349.94821409626,52079.452589843604,52617.69231821329,52349.94821409626,52349.94821409626,2.1518153479021596,2.1518153479021596,2.1518153479021596,2.1518153479021596,2.1518153479021596,2.1518153479021596,0.0,0.0,0.0,52352.10002944416
83,2022-01-21,52345.04940585286,52059.72219054222,52617.73189846638,52345.04940585286,52345.04940585286,-6.852146681655005,-6.852146681655005,-6.852146681655005,-6.852146681655005,-6.852146681655005,-6.852146681655005,0.0,0.0,0.0,52338.197259171204
84,2022-01-24,52330.35298112267,52068.55617180424,52602.596846869106,52330.35298112267,52330.35298112267,8.896050976055959,8.896050976055959,8.896050976055959,8.896050976055959,8.896050976055959,8.896050976055959,0.0,0.0,0.0,52339.24903209873
85,2022-01-25,52325.85018531104,52068.077163240145,52583.05804005297,52325.85018531104,52325.85018531104,5.267833943311839,5.267833943311839,5.267833943311839,5.267833943311839,5.267833943311839,5.267833943311839,0.0,0.0,0.0,52331.118019254354
86,2022-01-26,52321.34738949941,52026.79728179952,52569.18996687633,52321.34738949941,52321.34738949941,-13.776401599024716,-13.776401599024716,-13.776401599024716,-13.776401599024716,-13.776401599024716,-13.776401599024716,0.0,0.0,0.0,52307.570987900384
87,2022-01-27,52316.84459368778,52018.49271894586,52579.344125728414,52316.84459368778,52316.84459368778,2.15181534790764,2.15181534790764,2.15181534790764,2.15181534790764,2.15181534790764,2.15181534790764,0.0,0.0,0.0,52318.99640903569
88,2022-01-28,52312.34179787616,52053.31864120158,52598.403828145616,52312.34179787616,52312.34179787616,-6.852146681651234,-6.852146681651234,-6.852146681651234,-6.852146681651234,-6.852146681651234,-6.852146681651234,0.0,0.0,0.0,52305.489651194504
89,2022-02-03,52285.32502300638,52014.60035419923,52557.97386944767,52285.32502300638,52285.32502300638,2.15181534791312,2.15181534791312,2.15181534791312,2.15181534791312,2.15181534791312,2.15181534791312,0.0,0.0,0.0,52287.47683835429
90,2022-02-04,52280.82222719475,52005.99622201495,52539.83421143397,52280.82222719475,52280.82222719475,-6.852146681663529,-6.852146681663529,-6.852146681663529,-6.852146681663529,-6.852146681663529,-6.852146681663529,0.0,0.0,0.0,52273.97008051309
91,2022-02-07,52267.31383975987,52005.86106193171,52540.51227495715,52267.31383975987,52267.31383975987,8.896050976033306,8.896050976033306,8.896050976033306,8.896050976033306,8.896050976033306,8.896050976033306,0.0,0.0,0.0,52276.2098907359
92,2022-02-08,52262.81104394824,51975.01277665044,52520.122358452514,52262.81104394824,52262.81104394824,5.267833943271222,5.267833943271222,5.267833943271222,5.267833943271222,5.267833943271222,5.267833943271222,0.0,0.0,0.0,52268.07887789151
93,2022-02-09,52258.30825128712,51951.89231064602,52494.29238012547,52258.30825128712,52258.30825128712,-13.77640159903894,-13.77640159903894,-13.77640159903894,-13.77640159903894,-13.77640159903894,-13.77640159903894,0.0,0.0,0.0,52244.53184968808
94,2022-02-10,52253.805458626004,51984.66949452711,52529.62985668581,52253.805458626004,52253.805458626004,2.1518153478890154,2.1518153478890154,2.1518153478890154,2.1518153478890154,2.1518153478890154,2.1518153478890154,0.0,0.0,0.0,52255.957273973894
95,2022-02-11,52249.30266596488,51976.375030309035,52503.030372548135,52249.30266596488,52249.30266596488,-6.852146681641219,-6.852146681641219,-6.852146681641219,-6.852146681641219,-6.852146681641219,-6.852146681641219,0.0,0.0,0.0,52242.450519283244
96,2022-02-14,52235.794287981524,51985.47808627224,52512.107009946936,52235.794287981524,52235.794287981524,8.896050976021979,8.896050976021979,8.896050976021979,8.896050976021979,8.896050976021979,8.896050976021979,0.0,0.0,0.0,52244.690338957545
97,2022-02-15,52231.2914953204,51973.61962127488,52497.70516181357,52231.2914953204,52231.2914953204,5.267833943324061,5.267833943324061,5.267833943324061,5.267833943324061,5.267833943324061,5.267833943324061,0.0,0.0,0.0,52236.55932926373
98,2022-02-16,52226.78870265929,51935.062501269145,52475.4001994968,52226.78870265929,52226.78870265929,-13.776401599023266,-13.776401599023266,-13.776401599023266,-13.776401599023266,-13.776401599023266,-13.776401599023266,0.0,0.0,0.0,52213.01230106026
99,2022-02-17,52222.285909998165,51982.27542638276,52509.540492184315,52222.285909998165,52222.285909998165,2.1518153478944964,2.1518153478944964,2.1518153478944964,2.1518153478944964,2.1518153478944964,2.1518153478944964,0.0,0.0,0.0,52224.43772534606
100,2022-02-18,52217.78311733705,51946.83530050342,52483.211447520494,52217.78311733705,52217.78311733705,-6.852146681655986,-6.852146681655986,-6.852146681655986,-6.852146681655986,-6.852146681655986,-6.852146681655986,0.0,0.0,0.0,52210.9309706554
101,2022-02-21,52204.27472050225,51936.35608657673,52486.98645105454,52204.27472050225,52204.27472050225,8.896050976057607,8.896050976057607,8.896050976057607,8.896050976057607,8.896050976057607,8.896050976057607,0.0,0.0,0.0,52213.17077147831
102,2022-02-22,52199.771921557316,51940.9400277117,52467.3704058723,52199.771921557316,52199.771921557316,5.267833943323103,5.267833943323103,5.267833943323103,5.267833943323103,5.267833943323103,5.267833943323103,0.0,0.0,0.0,52205.03975550064
103,2022-02-23,52195.269122612386,51904.2562656242,52434.912926519115,52195.269122612386,52195.269122612386,-13.776401599007592,-13.776401599007592,-13.776401599007592,-13.776401599007592,-13.776401599007592,-13.776401599007592,0.0,0.0,0.0,52181.492721013376
104,2022-02-24,52190.766323667456,51925.520667125194,52462.541670976236,52190.766323667456,52190.766323667456,2.1518153478999764,2.1518153478999764,2.1518153478999764,2.1518153478999764,2.1518153478999764,2.1518153478999764,0.0,0.0,0.0,52192.91813901535
105,2022-02-25,52186.26352472252,51906.183426338444,52464.624114160986,52186.26352472252,52186.26352472252,-6.852146681652215,-6.852146681652215,-6.852146681652215,-6.852146681652215,-6.852146681652215,-6.852146681652215,0.0,0.0,0.0,52179.411378040866
106,2022-02-28,52172.75512788773,51895.967443796595,52453.29650822302,52172.75512788773,52172.75512788773,8.89605097599933,8.89605097599933,8.89605097599933,8.89605097599933,8.89605097599933,8.89605097599933,0.0,0.0,0.0,52181.65117886373
107,2022-03-02,52163.74952999786,51887.60465621249,52401.31906171454,52163.74952999786,52163.74952999786,-13.776401599037493,-13.776401599037493,-13.776401599037493,-13.776401599037493,-13.776401599037493,-13.776401599037493,0.0,0.0,0.0,52149.97312839882
108,2022-03-03,52159.24673105293,51884.188840307244,52433.47314494889,52159.24673105293,52159.24673105293,2.1518153478782285,2.1518153478782285,2.1518153478782285,2.1518153478782285,2.1518153478782285,2.1518153478782285,0.0,0.0,0.0,52161.39854640081
109,2022-03-04,52151.234525859014,51880.42612289738,52407.50899971714,52151.234525859014,52151.234525859014,-6.852146681648444,-6.852146681648444,-6.852146681648444,-6.852146681648444,-6.852146681648444,-6.852146681648444,0.0,0.0,0.0,52144.38237917737
110,2022-03-07,52127.19791027725,51863.78504816386,52391.34368889729,52127.19791027725,52127.19791027725,8.896050976034953,8.896050976034953,8.896050976034953,8.896050976034953,8.896050976034953,8.896050976034953,0.0,0.0,0.0,52136.09396125329
111,2022-03-08,52119.18570508333,51867.513164691336,52402.64518034809,52119.18570508333,52119.18570508333,5.267833943282485,5.267833943282485,5.267833943282485,5.267833943282485,5.267833943282485,5.267833943282485,0.0,0.0,0.0,52124.45353902661
112,2022-03-10,52103.16129469549,51835.1437219514,52380.238263714855,52103.16129469549,52103.16129469549,2.1518153478813518,2.1518153478813518,2.1518153478813518,2.1518153478813518,2.1518153478813518,2.1518153478813518,0.0,0.0,0.0,52105.313110043375
113,2022-03-11,52095.149089501574,51824.5993003698,52353.55056114991,52095.149089501574,52095.149089501574,-6.8521466816446726,-6.8521466816446726,-6.8521466816446726,-6.8521466816446726,-6.8521466816446726,-6.8521466816446726,0.0,0.0,0.0,52088.29694281993
114,2022-03-14,52071.11247391981,51803.34639462471,52358.56351872194,52071.11247391981,52071.11247391981,8.896050976027142,8.896050976027142,8.896050976027142,8.896050976027142,8.896050976027142,8.896050976027142,0.0,0.0,0.0,52080.00852489584
115,2022-03-15,52063.100268725895,51795.30257359572,52338.11973719551,52063.100268725895,52063.100268725895,5.267833943281527,5.267833943281527,5.267833943281527,5.267833943281527,5.267833943281527,5.267833943281527,0.0,0.0,0.0,52068.36810266918
116,2022-03-16,52047.60260357337,51762.69882565219,52306.94942234023,52047.60260357337,52047.60260357337,-13.776401599018328,-13.776401599018328,-13.776401599018328,-13.776401599018328,-13.776401599018328,-13.776401599018328,0.0,0.0,0.0,52033.82620197435
117,2022-03-17,52032.10493842084,51763.576924827306,52303.90757412919,52032.10493842084,52032.10493842084,2.1518153478891886,2.1518153478891886,2.1518153478891886,2.1518153478891886,2.1518153478891886,2.1518153478891886,0.0,0.0,0.0,52034.25675376873
118,2022-03-18,52016.60727326831,51744.90702664298,52288.16504134343,52016.60727326831,52016.60727326831,-6.852146681659441,-6.852146681659441,-6.852146681659441,-6.852146681659441,-6.852146681659441,-6.852146681659441,0.0,0.0,0.0,52009.75512658665
119,2022-03-21,51970.114277810724,51718.78127534806,52238.312138167865,51970.114277810724,51970.114277810724,8.896050976015816,8.896050976015816,8.896050976015816,8.896050976015816,8.896050976015816,8.896050976015816,0.0,0.0,0.0,51979.01032878674
120,2022-03-22,51954.616612658196,51680.2804484199,52225.45957104899,51954.616612658196,51954.616612658196,5.267833943280569,5.267833943280569,5.267833943280569,5.267833943280569,5.267833943280569,5.267833943280569,0.0,0.0,0.0,51959.88444660148
121,2022-03-23,51939.118947505674,51659.84249950867,52207.56913606605,51939.118947505674,51939.118947505674,-13.776401599002655,-13.776401599002655,-13.776401599002655,-13.776401599002655,-13.776401599002655,-13.776401599002655,0.0,0.0,0.0,51925.34254590667
122,2022-03-24,51923.621282353146,51651.84858518059,52192.80681375973,51923.621282353146,51923.621282353146,2.151815347892314,2.151815347892314,2.151815347892314,2.151815347892314,2.151815347892314,2.151815347892314,0.0,0.0,0.0,51925.773097701036
123,2022-03-25,51908.12361720062,51640.15405335834,52171.582182399616,51908.12361720062,51908.12361720062,-6.852146681653196,-6.852146681653196,-6.852146681653196,-6.852146681653196,-6.852146681653196,-6.852146681653196,0.0,0.0,0.0,51901.271470518965
124,2022-03-28,51720.79470922728,51451.67879685316,51975.466423294834,51720.79470922728,51720.79470922728,8.89605097600449,8.89605097600449,8.89605097600449,8.89605097600449,8.89605097600449,8.89605097600449,0.0,0.0,0.0,51729.69076020329
125,2022-03-29,51658.351739902835,51383.17350985977,51923.6391578025,51658.351739902835,51658.351739902835,5.26783394324091,5.26783394324091,5.26783394324091,5.26783394324091,5.26783394324091,5.26783394324091,0.0,0.0,0.0,51663.619573846074
126,2022-03-30,51595.9087705784,51305.38142423683,51840.23540238831,51595.9087705784,51595.9087705784,-13.77640159902195,-13.77640159902195,-13.77640159902195,-13.77640159902195,-13.77640159902195,-13.77640159902195,0.0,0.0,0.0,51582.13236897937
127,2022-03-31,51533.46580125396,51264.32594572603,51804.813035249535,51533.46580125396,51533.46580125396,2.1518153478954374,2.1518153478954374,2.1518153478954374,2.1518153478954374,2.1518153478954374,2.1518153478954374,0.0,0.0,0.0,51535.617616601856
128,2022-04-01,51471.02283192951,51209.8433451932,51750.74677062886,51471.02283192951,51471.02283192951,-6.852146681649426,-6.852146681649426,-6.852146681649426,-6.852146681649426,-6.852146681649426,-6.852146681649426,0.0,0.0,0.0,51464.17068524786
129,2022-04-04,51283.69392395618,51027.76334218944,51564.499370548365,51283.69392395618,51283.69392395618,8.896050976040112,8.896050976040112,8.896050976040112,8.896050976040112,8.896050976040112,8.896050976040112,0.0,0.0,0.0,51292.58997493223
130,2022-04-05,51221.25095463174,50960.701449322034,51508.07898818401,51221.25095463174,51221.25095463174,5.267833943332449,5.267833943332449,5.267833943332449,5.267833943332449,5.267833943332449,5.267833943332449,0.0,0.0,0.0,51226.51878857507
131,2022-04-06,51158.8079853073,50885.70591300195,51411.124426799826,51158.8079853073,51158.8079853073,-13.77640159900628,-13.77640159900628,-13.77640159900628,-13.77640159900628,-13.77640159900628,-13.77640159900628,0.0,0.0,0.0,51145.031583708296
132,2022-04-07,51074.99755036109,50811.454966794,51341.94500194972,51074.99755036109,51074.99755036109,2.1518153479032742,2.1518153479032742,2.1518153479032742,2.1518153479032742,2.1518153479032742,2.1518153479032742,0.0,0.0,0.0,51077.149365708996
133,2022-04-08,50991.18711541488,50710.06646614545,51241.54561426852,50991.18711541488,50991.18711541488,-6.852146681645655,-6.852146681645655,-6.852146681645655,-6.852146681645655,-6.852146681645655,-6.852146681645655,0.0,0.0,0.0,50984.33496873324
134,2022-04-11,50739.75581057627,50473.03195603871,51033.51296943085,50739.75581057627,50739.75581057627,8.896050976075738,8.896050976075738,8.896050976075738,8.896050976075738,8.896050976075738,8.896050976075738,0.0,0.0,0.0,50748.651861552346
135,2022-04-12,50655.94537563007,50391.76675548956,50923.54975296475,50655.94537563007,50655.94537563007,5.26783394329279,5.26783394329279,5.26783394329279,5.26783394329279,5.26783394329279,5.26783394329279,0.0,0.0,0.0,50661.21320957336
136,2022-04-13,50572.13494068387,50282.52790676639,50809.29751631289,50572.13494068387,50572.13494068387,-13.77640159901339,-13.77640159901339,-13.77640159901339,-13.77640159901339,-13.77640159901339,-13.77640159901339,0.0,0.0,0.0,50558.35853908486
137,2022-04-14,50488.32450573767,50211.42538296894,50738.73331435672,50488.32450573767,50488.32450573767,2.1518153479063975,2.1518153479063975,2.1518153479063975,2.1518153479063975,2.1518153479063975,2.1518153479063975,0.0,0.0,0.0,50490.476321085574
138,2022-04-15,50404.51407079146,50125.193595230376,50656.439098628034,50404.51407079146,50404.51407079146,-6.852146681660422,-6.852146681660422,-6.852146681660422,-6.852146681660422,-6.852146681660422,-6.852146681660422,0.0,0.0,0.0,50397.6619241098
139,2022-04-18,50153.082768410386,49888.167956218655,50433.73377735668,50153.082768410386,50153.082768410386,8.896050976017465,8.896050976017465,8.896050976017465,8.896050976017465,8.896050976017465,8.896050976017465,0.0,0.0,0.0,50161.9788193864
140,2022-04-19,50069.272334283356,49810.29405868764,50323.11183302062,50069.272334283356,50069.272334283356,5.267833943291833,5.267833943291833,5.267833943291833,5.267833943291833,5.267833943291833,5.267833943291833,0.0,0.0,0.0,50074.540168226646
141,2022-04-20,49985.46190015633,49676.679208227055,50231.97371533908,49985.46190015633,49985.46190015633,-13.7764015990205,-13.7764015990205,-13.7764015990205,-13.7764015990205,-13.7764015990205,-13.7764015990205,0.0,0.0,0.0,49971.685498557315
142,2022-04-21,49901.65146602931,49634.6561995604,50161.1034714103,49901.65146602931,49901.65146602931,2.15181534788465,2.15181534788465,2.15181534788465,2.15181534788465,2.15181534788465,2.15181534788465,0.0,0.0,0.0,49903.80328137719
143,2022-04-22,49817.84103190228,49560.40521278253,50062.71661796604,49817.84103190228,49817.84103190228,-6.85214668163564,-6.85214668163564,-6.85214668163564,-6.85214668163564,-6.85214668163564,-6.85214668163564,0.0,0.0,0.0,49810.98888522064
144,2022-04-25,49566.409729521205,49311.27030056189,49842.88116092537,49566.409729521205,49566.409729521205,8.896050976053088,8.896050976053088,8.896050976053088,8.896050976053088,8.896050976053088,8.896050976053088,0.0,0.0,0.0,49575.305780497256
145,2022-04-26,49482.59929539418,49203.62331668835,49742.759717480265,49482.59929539418,49482.59929539418,5.267833943344671,5.267833943344671,5.267833943344671,5.267833943344671,5.267833943344671,5.267833943344671,0.0,0.0,0.0,49487.86712933753
146,2022-04-27,49398.78886126715,49098.19027347465,49655.740228436574,49398.78886126715,49398.78886126715,-13.776401599027611,-13.776401599027611,-13.776401599027611,-13.776401599027611,-13.776401599027611,-13.776401599027611,0.0,0.0,0.0,49385.01245966813
147,2022-04-28,49365.49782362062,49099.19160680211,49622.380577715325,49365.49782362062,49365.49782362062,2.1518153478877737,2.1518153478877737,2.1518153478877737,2.1518153478877737,2.1518153478877737,2.1518153478877737,0.0,0.0,0.0,49367.64963896851
148,2022-04-29,49332.20678597409,49050.31866662792,49576.94695685574,49332.20678597409,49332.20678597409,-6.852146681650407,-6.852146681650407,-6.852146681650407,-6.852146681650407,-6.852146681650407,-6.852146681650407,0.0,0.0,0.0,49325.35463929244
149,2022-05-02,49232.33367303451,48969.49261621336,49487.30925179983,49232.33367303451,49232.33367303451,8.896050976045274,8.896050976045274,8.896050976045274,8.896050976045274,8.896050976045274,8.896050976045274,0.0,0.0,0.0,49241.229724010554
150,2022-05-03,49199.04263538799,48941.31807545883,49477.310913508205,49199.04263538799,49199.04263538799,5.267833943343711,5.267833943343711,5.267833943343711,5.267833943343711,5.267833943343711,5.267833943343711,0.0,0.0,0.0,49204.31046933133
151,2022-05-04,49165.75159774145,48881.063148267815,49418.244067747546,49165.75159774145,49165.75159774145,-13.77640159901194,-13.77640159901194,-13.77640159901194,-13.77640159901194,-13.77640159901194,-13.77640159901194,0.0,0.0,0.0,49151.97519614244
152,2022-05-06,49099.16952244841,48826.436306672054,49355.86615175386,49099.16952244841,49099.16952244841,-6.8521466816651735,-6.8521466816651735,-6.8521466816651735,-6.8521466816651735,-6.8521466816651735,-6.8521466816651735,0.0,0.0,0.0,49092.31737576674
153,2022-05-09,48999.29640950882,48730.46450684167,49274.235952915435,48999.29640950882,48999.29640950882,8.89605097603395,8.89605097603395,8.89605097603395,8.89605097603395,8.89605097603395,8.89605097603395,0.0,0.0,0.0,49008.192460484854
154,2022-05-10,48966.00537186229,48708.231339627644,49238.13700213478,48966.00537186229,48966.00537186229,5.267833943304053,5.267833943304053,5.267833943304053,5.267833943304053,5.267833943304053,5.267833943304053,0.0,0.0,0.0,48971.27320580559
155,2022-05-11,48932.78421126393,48654.36731130414,49201.72575426662,48932.78421126393,48932.78421126393,-13.776401599041836,-13.776401599041836,-13.776401599041836,-13.776401599041836,-13.776401599041836,-13.776401599041836,0.0,0.0,0.0,48919.00780966489
156,2022-05-12,48899.563050665565,48607.41202336317,49166.075405930336,48899.563050665565,48899.563050665565,2.1518153478987343,2.1518153478987343,2.1518153478987343,2.1518153478987343,2.1518153478987343,2.1518153478987343,0.0,0.0,0.0,48901.71486601346
157,2022-05-13,48866.341890067204,48588.5640952259,49108.12231347255,48866.341890067204,48866.341890067204,-6.852146681642864,-6.852146681642864,-6.852146681642864,-6.852146681642864,-6.852146681642864,-6.852146681642864,0.0,0.0,0.0,48859.48974338556
158,2022-05-16,48766.67840827213,48517.638970036125,49036.03279396544,48766.67840827213,48766.67840827213,8.896050976022623,8.896050976022623,8.896050976022623,8.896050976022623,8.896050976022623,8.896050976022623,0.0,0.0,0.0,48775.57445924815
